sequencialPrecedente,tipoPrecedente,numeroPrecedente,Processo,numeroRegistro,ministroRelator,leadingCase,dataAfetacao,dataPublicacaoAfetacao,observacaoAfetacao,NOME_MINISTRO_AFETACAO,dataVistaMPF,dataJulgamento,dataPbulicacaoAcordao,processoSTF,dataRemessaSTF,situacaoProcessoSTF,tribunalOrigem,siglaTribunalOrigem,siglaRegiaoOrigem,origemUF,tipoJusticaOrigem,quantidadeProcessosSuspensoNaOrigem,dataPublicacaoEmbargosDeDeclaração,Desafetação,Embargos de Divergência
559,Tema,302,REsp 1062648,200801183977,LUIS FELIPE SALOMÃO,N,2009-11-24,2009-11-24,,LUIS FELIPE SALOMÃO,,,,,,,Tribunal de Justiça do Estado do Rio de Janeiro,TJRJ      ,SE,RJ,Justiça Estadual,0,,2010-09-03 : Afetação cancelada em razão do julgamento do tema no REsp 1107201/DF e no REsp 1147595/RS.,
559,Tema,302,REsp 1107201,200802831784,SIDNEI BENETI,S,2009-11-03,,,SIDNEI BENETI,2009-12-17,2010-08-25,2011-05-06,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,,,
560,Tema,303,REsp 1062648,200801183977,LUIS FELIPE SALOMÃO,N,2009-11-24,2009-11-24,,LUIS FELIPE SALOMÃO,,,,,,,Tribunal de Justiça do Estado do Rio de Janeiro,TJRJ      ,SE,RJ,Justiça Estadual,0,,2010-09-03 :  Afetação cancelada em razão do julgamento do tema no REsp 1107201/DF e no REsp 1147595/RS.,
560,Tema,303,REsp 1090399,200802045532,LUIS FELIPE SALOMÃO,N,2009-11-24,2009-11-24,,LUIS FELIPE SALOMÃO,,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,2010-09-24 : Afetação cancelada em razão do julgamento do tema no REsp 1107201/DF e no REsp 1147595/RS.,
560,Tema,303,REsp 1147595,200901285152,SIDNEI BENETI,S,2009-11-03,,,SIDNEI BENETI,2009-12-14,2010-09-08,2011-05-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,2014-11-21,,
561,Tema,304,REsp 1062648,200801183977,LUIS FELIPE SALOMÃO,N,2009-11-24,2009-11-24,,LUIS FELIPE SALOMÃO,,,,,,,Tribunal de Justiça do Estado do Rio de Janeiro,TJRJ      ,SE,RJ,Justiça Estadual,0,,2010-09-03 : Afetação cancelada em razão do julgamento do tema no REsp 1107201/DF e no REsp 1147595/RS.,
561,Tema,304,REsp 1090399,200802045532,LUIS FELIPE SALOMÃO,N,2009-11-24,2009-11-24,,LUIS FELIPE SALOMÃO,,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,2010-09-24 : Afetação cancelada em razão do julgamento do tema no REsp 1107201/DF e no REsp 1147595/RS.,
561,Tema,304,REsp 1147595,200901285152,SIDNEI BENETI,S,2009-11-03,,,SIDNEI BENETI,2009-12-14,2010-09-08,2011-05-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,2014-11-21,,
562,Tema,305,REsp 1034255,200800396219,LUIS FELIPE SALOMÃO,S,2009-10-23,2009-10-23,,LUIS FELIPE SALOMÃO,2009-11-04,2010-04-28,2010-05-11,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
562,Tema,305,REsp 1112474,200900418367,LUIS FELIPE SALOMÃO,N,2009-10-23,2009-10-23,,LUIS FELIPE SALOMÃO,2009-11-04,2010-04-28,2010-05-11,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
563,Tema,306,REsp 1034255,200800396219,LUIS FELIPE SALOMÃO,S,2009-10-23,2009-10-23,,LUIS FELIPE SALOMÃO,2009-11-04,2010-04-28,2010-05-11,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
563,Tema,306,REsp 1044990,200800696546,JOÃO OTÁVIO DE NORONHA,N,2008-11-13,,,JOÃO OTÁVIO DE NORONHA,,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,2011-03-11 : Julgado como recurso repetido ao REsp 1112474/RS.,
563,Tema,306,REsp 1112474,200900418367,LUIS FELIPE SALOMÃO,N,2009-10-23,2009-10-23,,LUIS FELIPE SALOMÃO,2009-11-04,2010-04-28,2010-05-11,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
564,Tema,307,REsp 1023057,200800109330,ALDIR PASSARINHO JUNIOR,N,2008-08-27,,,ALDIR PASSARINHO JUNIOR,,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,"2008-11-26 : Resultado de Julgamento Parcial: A Seção, por unanimidade, desafetou o julgamento do recurso especial da Segunda Seção, por indicação do Sr. Ministro Relator.
 | 2010-11-26 : Afetação cancelada porque o tema já foi decidido.",
564,Tema,307,REsp 1023057,200800109330,ALDIR PASSARINHO JUNIOR,N,2008-09-04,2008-09-04,,ALDIR PASSARINHO JUNIOR,,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,"2008-11-26 : Resultado de Julgamento Parcial: A Seção, por unanimidade, desafetou o julgamento do recurso especial da Segunda Seção, por indicação do Sr. Ministro Relator.
 | 2010-11-26 : Afetação cancelada porque o tema já foi decidido.",
564,Tema,307,REsp 1034255,200800396219,LUIS FELIPE SALOMÃO,S,2009-10-23,2009-10-23,,LUIS FELIPE SALOMÃO,2009-11-04,2010-04-28,2010-05-11,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
565,Tema,308,REsp 1112474,200900418367,LUIS FELIPE SALOMÃO,S,2009-10-23,2009-10-23,,LUIS FELIPE SALOMÃO,2009-11-04,2010-04-28,2010-05-11,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
566,Tema,309,REsp 1112474,200900418367,LUIS FELIPE SALOMÃO,S,2009-10-23,2009-10-23,,LUIS FELIPE SALOMÃO,2009-11-04,2010-04-28,2010-05-11,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
567,Tema,310,REsp 1063661,200801228201,LUIS FELIPE SALOMÃO,S,2009-11-05,2009-11-05,,LUIS FELIPE SALOMÃO,2009-11-06,2010-02-24,2010-03-08,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
568,Tema,311,REsp 1063661,200801228201,LUIS FELIPE SALOMÃO,S,2009-11-05,2009-11-05,,LUIS FELIPE SALOMÃO,2009-11-06,2010-02-24,2010-03-08,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
569,Tema,312,REsp 1119300,200900133272,LUIS FELIPE SALOMÃO,S,2009-10-27,2009-10-27,,LUIS FELIPE SALOMÃO,2009-11-04,2010-04-14,2010-08-27,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,2010-10-20,,
570,Tema,313,REsp 1144469,200901124142,LUIZ FUX,S,2009-11-11,2009-11-11,,LUIZ FUX,2009-11-12,2016-08-10,2016-12-02,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
570,Tema,313,REsp 1144469,200901124142,NAPOLEÃO NUNES MAIA FILHO,S,2016-05-03,2016-05-03,,NAPOLEÃO NUNES MAIA FILHO,2009-11-12,2016-08-10,2016-12-02,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
571,Tema,314,REsp 1120097,200901137221,LUIZ FUX,S,2009-11-11,2009-11-11,,LUIZ FUX,2009-11-12,2010-10-13,2010-10-26,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,2013-08-05,,
572,Tema,315,REsp 1145146,200901157960,LUIZ FUX,S,2009-11-11,2009-11-11,,LUIZ FUX,2009-11-12,2009-12-09,2010-02-01,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
573,Tema,316,REsp 1144079,200901103794,LUIZ FUX,S,2009-11-10,2009-11-10,,LUIZ FUX,2009-11-11,2011-03-02,2011-05-06,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,2013-05-20,,
574,Tema,317,REsp 1120276,200900163779,LUIZ FUX,S,2009-10-28,2009-10-28,,LUIZ FUX,2009-10-29,2009-12-09,2010-02-01,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
575,Tema,318,REsp 1110321,200802732270,BENEDITO GONÇALVES,S,2009-11-13,2009-11-13,,BENEDITO GONÇALVES,2009-11-13,2010-04-28,2010-05-06,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,2010-09-14,,
576,Tema,319,REsp 1110321,200802732270,BENEDITO GONÇALVES,S,2009-11-13,2009-11-13,,BENEDITO GONÇALVES,2009-11-13,2010-04-28,2010-05-06,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,2010-09-14,,
577,Tema,320,REsp 1129938,200901114776,MASSAMI UYEDA,S,2009-11-06,2009-11-06,,MASSAMI UYEDA,2009-11-11,2011-09-28,2012-03-28,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
578,Tema,321,REsp 1133689,200901310070,MASSAMI UYEDA,S,2009-11-06,2009-11-06,,MASSAMI UYEDA,2009-11-11,2012-03-28,2012-05-18,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
578,Tema,321,REsp 1149496,200901361935,MASSAMI UYEDA,N,2009-12-09,2009-12-09,,MASSAMI UYEDA,,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,2012-04-10 :  Afetação cancelada implicitamente (julgamento pelo art. 557 do CPC).,
578,Tema,321,REsp 1162185,200902030247,MASSAMI UYEDA,N,2009-12-09,2009-12-09,,MASSAMI UYEDA,,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,2012-04-10 :  Afetação cancelada implicitamente (julgamento pelo art. 557 do CPC).,
579,Tema,322,REsp 1101015,200802370936,TEORI ALBINO ZAVASCKI,S,2009-11-20,2009-11-20,,TEORI ALBINO ZAVASCKI,2010-02-19,2010-05-26,2010-06-02,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,2010-08-17,,
580,Tema,323,REsp 1063974,200801216411,LUIZ FUX,N,2008-09-15,2008-09-15,,LUIZ FUX,,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,2010-03-11 : Julgado como recurso repetido ao REsp 1133769/RN.,
580,Tema,323,REsp 1133769,200901113402,LUIZ FUX,S,2009-11-20,2009-11-20,,LUIZ FUX,2009-11-18,2009-11-25,2009-12-18,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,"2010-07-01, 2010-12-03",,
581,Tema,324,REsp 1115078,200900743420,CASTRO MEIRA,S,2009-11-25,2009-11-25,,CASTRO MEIRA,2009-12-04,2010-03-24,2010-04-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
582,Tema,325,REsp 1115078,200900743420,CASTRO MEIRA,S,2009-11-25,2009-11-25,,CASTRO MEIRA,2009-12-04,2010-03-24,2010-04-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
583,Tema,326,REsp 1115078,200900743420,CASTRO MEIRA,S,2009-11-25,2009-11-25,,CASTRO MEIRA,2009-12-04,2010-03-24,2010-04-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
584,Tema,327,REsp 1115078,200900743420,CASTRO MEIRA,S,2009-11-25,2009-11-25,,CASTRO MEIRA,2009-12-04,2010-03-24,2010-04-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
585,Tema,328,REsp 1115078,200900743420,CASTRO MEIRA,S,2009-11-25,2009-11-25,,CASTRO MEIRA,2009-12-04,2010-03-24,2010-04-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
586,Tema,329,REsp 1115078,200900743420,CASTRO MEIRA,S,2009-11-25,2009-11-25,,CASTRO MEIRA,2009-12-04,2010-03-24,2010-04-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
587,Tema,330,REsp 1115078,200900743420,CASTRO MEIRA,S,2009-11-25,2009-11-25,,CASTRO MEIRA,2009-12-04,2010-03-24,2010-04-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
588,Tema,331,REsp 1115078,200900743420,CASTRO MEIRA,S,2009-11-25,2009-11-25,,CASTRO MEIRA,2009-12-04,2010-03-24,2010-04-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
589,Tema,332,REsp 1165276,200902164754,DENISE ARRUDA,S,2009-11-25,2009-11-25,,DENISE ARRUDA,2009-12-04,2012-12-12,2013-02-14,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
590,Tema,333,REsp 959338,200701321078,LUIZ FUX,S,2009-11-26,2009-11-26,,LUIZ FUX,2009-11-26,2012-02-29,2012-03-08,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,"2012-08-03, 2012-11-20, 2013-04-24",,
591,Tema,334,REsp 1153119,200901600071,TEORI ALBINO ZAVASCKI,S,2009-11-27,2009-11-27,,TEORI ALBINO ZAVASCKI,2009-11-27,2010-11-24,2010-12-02,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
592,Tema,335,REsp 1131047,200900581380,TEORI ALBINO ZAVASCKI,S,2009-12-01,2009-12-01,,TEORI ALBINO ZAVASCKI,2009-12-02,2010-11-24,2010-12-02,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
593,Tema,336,REsp 1157847,200901840085,CASTRO MEIRA,S,2009-12-04,2009-12-04,,CASTRO MEIRA,2009-12-04,2010-03-24,2010-04-06,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
594,Tema,337,REsp 1121023,200900187497,MAURO CAMPBELL MARQUES,S,2009-12-07,2009-12-07,,MAURO CAMPBELL MARQUES,2009-12-07,2010-06-23,2010-06-30,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
595,Tema,338,REsp 1146772,200901227547,BENEDITO GONÇALVES,S,2009-12-07,2009-12-07,,BENEDITO GONÇALVES,2009-12-07,2010-02-24,2010-03-04,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
596,Tema,339,REsp 1144810,200901139884,TEORI ALBINO ZAVASCKI,S,2009-12-07,,,TEORI ALBINO ZAVASCKI,2009-12-07,2010-03-10,2010-03-18,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
597,Tema,340,REsp 1118893,200900111359,DENISE ARRUDA,S,2009-11-26,,,DENISE ARRUDA,2009-12-16,2011-03-23,2011-04-06,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
598,Tema,341,REsp 1124507,200900296277,BENEDITO GONÇALVES,S,2009-12-17,2009-12-17,,BENEDITO GONÇALVES,2009-12-18,2010-04-28,2010-05-06,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
599,Tema,342,REsp 1127610,200900445453,BENEDITO GONÇALVES,S,2009-12-17,2009-12-17,,BENEDITO GONÇALVES,2009-12-18,2010-06-23,2010-06-30,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,2010-09-29,,
600,Tema,343,REsp 1151364,200901310485,TEORI ALBINO ZAVASCKI,S,2009-12-17,2009-12-17,,TEORI ALBINO ZAVASCKI,2009-12-18,2010-02-24,2010-03-10,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
601,Tema,344,REsp 1163643,200902073858,TEORI ALBINO ZAVASCKI,S,2009-12-17,2009-12-17,,TEORI ALBINO ZAVASCKI,2009-12-18,2010-03-24,2010-03-30,,,,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,0,,,
602,Tema,345,REsp 1164452,200902107136,TEORI ALBINO ZAVASCKI,S,2009-12-17,2009-12-17,,TEORI ALBINO ZAVASCKI,2009-12-18,2010-08-25,2010-09-02,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
603,Tema,346,REsp 1167039,200902265493,TEORI ALBINO ZAVASCKI,S,2009-12-17,2009-12-17,,TEORI ALBINO ZAVASCKI,2009-12-18,2010-08-25,2010-09-02,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
604,Tema,347,REsp 1155125,200901689781,CASTRO MEIRA,S,2010-02-01,2010-02-01,,CASTRO MEIRA,2010-02-01,2010-03-10,2010-04-06,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
605,Tema,348,REsp 1164017,200902137644,CASTRO MEIRA,S,2010-02-01,2010-02-01,,CASTRO MEIRA,2010-02-01,2010-03-24,2010-04-06,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
606,Tema,349,REsp 1150328,200901423713,DENISE ARRUDA,N,2009-12-18,2009-12-18,,DENISE ARRUDA,,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,2011-06-14 : Julgado como recurso repetido ao REsp 1155684/RN.,
606,Tema,349,REsp 1155684,200901575736,BENEDITO GONÇALVES,S,2010-02-01,2010-02-01,,BENEDITO GONÇALVES,2010-02-01,2010-05-12,2010-05-18,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
607,Tema,350,REsp 1155684,200901575736,BENEDITO GONÇALVES,S,2010-02-01,2010-02-01,,BENEDITO GONÇALVES,2010-02-01,2010-05-12,2010-05-18,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
608,Tema,351,REsp 1118429,200900557226,HERMAN BENJAMIN,S,2010-02-01,2010-02-01,,HERMAN BENJAMIN,2010-02-01,2010-03-24,2010-05-14,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
608,Tema,351,REsp 1118429,200900557226,HERMAN BENJAMIN,S,2010-02-01,2010-02-01,,HERMAN BENJAMIN,2010-02-01,2010-03-24,2010-05-14,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
608,Tema,351,REsp 1150470,200901431840,LUIZ FUX,N,2010-03-05,2010-03-05,,LUIZ FUX,,,,,,,Tribunal Regional Federal da 2ª Região,TRF2      ,SE,RJ,Justiça Federal,0,,2010-08-04 : Julgado como recurso repetido ao REsp 1118429/SP.,
